environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77049,intercepted,1,0,0,0,233,159,79.5,74,233.0,116.5,3.645073413848877,0,1.1267903435230255,1.7932835817337036,1.2240110539213964,75,0,0,73,1,233,74,rmpc,rmpc,RMPC,
77050,soldier_caught,0,1,0,0,38,38,19.0,0,,,0.8753161430358887,0,1.398564338684082,1.398564338684082,1.398564338684082,1,0,0,0,0,38,0,rmpc,rmpc,RMPC,
77051,intercepted,1,0,0,0,155,118,59.0,37,155.0,77.5,2.212188243865967,0,1.0405999061308409,0.45347920060157776,1.1124584322918636,38,0,0,36,1,155,37,rmpc,rmpc,RMPC,
77052,intercepted,1,0,0,0,275,194,97.0,81,275.0,137.5,4.823126792907715,0,1.2025421990490541,1.4548778533935547,1.3003356636234946,82,0,0,80,1,275,81,rmpc,rmpc,RMPC,
77053,intercepted,1,0,0,0,481,429,214.5,52,481.0,240.5,3.877788782119751,0,1.1365109639910032,1.9354668855667114,1.2271499992952046,53,0,0,51,1,481,52,rmpc,rmpc,RMPC,
77054,intercepted,1,0,0,0,907,906,453.0,1,907.0,453.5,2.7962374687194824,0,1.3990313410758972,2.0723631381988525,1.552631444461129,2,0,0,0,1,907,1,rmpc,rmpc,RMPC,
77055,intercepted,1,0,0,0,135,99,49.5,36,135.0,67.5,3.7994980812072754,0,1.0913530249853391,0.8467881679534912,1.1677459711276839,37,0,0,35,1,135,36,rmpc,rmpc,RMPC,
77056,intercepted,1,0,0,0,279,157,78.5,122,279.0,139.5,3.2752482891082764,0,1.1248536107501363,1.0206878185272217,1.209593256786303,123,0,0,121,1,279,122,rmpc,rmpc,RMPC,
77057,soldier_caught,0,1,0,0,58,36,18.0,22,,,1.6981911659240723,0,1.0593501089707664,0.6473817825317383,1.2133831297668853,23,0,0,21,1,58,22,rmpc,rmpc,RMPC,
77058,unsafe_intercept,0,0,1,0,78,78,39.0,0,,,2.3066208362579346,0,0.9127029180526733,0.9127029180526733,0.9127029180526733,1,0,0,0,0,78,0,rmpc,rmpc,RMPC,
