candidate_id,environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions
C1_FAST,71033,intercepted,1,0,0,0,555,8,4.0,547,555.0,277.5,3.9154295921325684,0,1.1251441883671023,0.4952523410320282,1.2217341707982579,548,0,0,546,1,555,547
C1_FAST,71034,intercepted,1,0,0,0,92,34,17.0,58,92.0,46.0,4.810271263122559,0,1.0939188271255817,1.7874865531921387,1.1723503156207222,59,0,0,57,1,92,58
C1_FAST,71035,intercepted,1,0,0,0,198,12,6.0,186,198.0,99.0,10.767610549926758,0,1.1486420548535923,0.8056159615516663,1.2393183798308192,187,0,0,185,1,198,186
C1_FAST,71036,intercepted,1,0,0,0,114,9,4.5,105,114.0,57.0,3.8815903663635254,0,1.0998371407249063,0.2715625762939453,1.2059111193897951,106,0,0,104,1,114,105
C1_FAST,71037,intercepted,1,0,0,0,43,15,7.5,28,43.0,21.5,9.096961975097656,0,1.2556077570750797,1.6904520988464355,1.3332537626375403,29,0,0,27,1,43,28
C1_FAST,71038,intercepted,1,0,0,0,465,12,6.0,453,465.0,232.5,5.786489963531494,0,1.149760836874861,1.5462896823883057,1.2418068427054234,454,0,0,452,1,465,453
C1_FAST,71039,intercepted,1,0,0,0,13,11,5.5,2,13.0,6.5,4.51005744934082,0,0.9818985462188721,0.8170619606971741,0.9912929583905727,3,0,0,1,1,13,2
C1_FAST,71040,intercepted,1,0,0,0,793,11,5.5,782,793.0,396.5,2.1184139251708984,0,1.133294410661034,1.0783474445343018,1.226580849304703,783,0,0,781,1,793,782
C1_FAST,71041,soldier_caught,0,1,0,0,137,12,6.0,125,,,1.4714531898498535,0,1.0810493808831014,0.749725341796875,1.1725408732019686,126,0,0,124,1,137,125
C1_FAST,71042,intercepted,1,0,0,0,94,13,6.5,81,94.0,47.0,2.0340981483459473,0,1.1334316232582418,0.3932945430278778,1.2370969687902913,82,0,0,80,1,94,81
C1_FAST,71043,soldier_caught,0,1,0,0,472,8,4.0,464,,,0.8691709637641907,0,1.1260490400175895,0.6877354979515076,1.2179729855984611,465,0,0,463,1,472,464
C1_FAST,71044,intercepted,1,0,0,0,11,9,4.5,2,11.0,5.5,3.7946126461029053,0,1.3076510429382324,1.0121339559555054,1.324262041081608,3,0,0,1,1,11,2
C1_FAST,71045,soldier_caught,0,1,0,0,346,8,4.0,338,,,1.274311900138855,0,1.1605006202527908,1.541062355041504,1.2673325545250937,339,0,0,337,1,346,338
C1_FAST,71046,intercepted,1,0,0,0,197,46,23.0,151,197.0,98.5,9.092357635498047,0,1.1664147124086555,1.4615817070007324,1.2624484118251031,152,0,0,150,1,197,151
C1_FAST,71047,intercepted,1,0,0,0,496,16,8.0,480,496.0,248.0,8.266443252563477,0,1.1161584499255288,1.027178406715393,1.2154940182128005,481,0,0,479,1,496,480
C1_FAST,71048,intercepted,1,0,0,0,18,10,5.0,8,18.0,9.0,3.9719886779785156,0,0.8952775564458635,0.709795355796814,0.9692545424427916,9,0,0,7,1,18,8
C1_FAST,71049,intercepted,1,0,0,0,22,8,4.0,14,22.0,11.0,12.275178909301758,0,0.9886091311772665,1.2760695219039917,1.0419389105285484,15,0,0,13,1,22,14
C1_FAST,71050,intercepted,1,0,0,0,523,44,22.0,479,523.0,261.5,5.712660312652588,0,1.1574597555678339,0.37004998326301575,1.2603421289410925,480,0,0,478,1,523,479
C1_FAST,71051,intercepted,1,0,0,0,43,9,4.5,34,43.0,21.5,5.096573352813721,0,1.1531397891896111,0.6261082887649536,1.2288140785071398,35,0,0,33,1,43,34
